iter,rot_x,rot_y,rot_z,rot_w,mean_x,mean_y,mean_z,mean_w,roll,pitch,yaw,mean_roll,mean_pitch,mean_yaw
2845,-0.5601,0.825283,0.0720887,-0.461159,-0.0139947,0.00651013,0.000882693,-0.00258511,-0.501985,-0.0721512,2.16707,0.0481807,-0.00228244,0.0345242
2846,-0.172596,0.128526,-0.976571,-0.155249,-0.0140504,0.006553,0.000539244,-0.00263875,-0.294769,1.35391,2.50152,0.0480602,-0.00180592,0.035391
2847,-0.343289,-0.0421482,0.938283,-0.519669,-0.0141661,0.0065359,0.000868624,-0.00282035,-2.44669,-1.21763,-3.01943,0.0471839,-0.00223297,0.034318
2848,0.417723,-0.666205,-0.617801,0.0378175,-0.0140144,0.00629968,0.000651394,-0.00280609,2.85331,0.665943,-1.01075,0.0481692,-0.00199836,0.0339511
2849,0.857823,0.331202,0.392996,-0.559848,-0.0137084,0.00641372,0.000789108,-0.00300161,-1.97825,-0.403887,0.368463,0.047458,-0.00213942,0.0340685
2850,-0.63519,0.0446444,-0.771064,0.188748,-0.0139265,0.00642714,0.000518282,-0.00293433,-1.06426,0.880511,3.07142,0.0470679,-0.00182972,0.0351342
2851,0.787045,0.443533,-0.428764,0.922806,-0.0136455,0.00658045,0.000367709,-0.00260962,0.554895,0.443124,0.51318,0.047246,-0.00167365,0.0353019
2852,-0.8389,0.243648,0.486705,-0.0895567,-0.0139349,0.00666358,0.000538234,-0.00264011,0.360085,-0.508314,2.85893,0.0473557,-0.0018513,0.036292
2853,0.409108,-0.559221,0.721043,-0.818034,-0.0137866,0.00646523,0.000790777,-0.00292591,-0.026246,-0.805306,-0.939197,0.0473299,-0.00213291,0.03595
2854,0.403915,-0.910022,-0.0933397,0.701212,-0.0136403,0.0061441,0.000757795,-0.00267919,-1.21906,0.0934758,-1.15307,0.0468862,-0.00209941,0.0355334
2855,-0.109046,-0.74447,-0.65869,0.358095,-0.0136737,0.00588119,0.000526815,-0.00255282,-2.8295,0.719077,-1.71624,0.0458787,-0.00184681,0.0349198
2856,0.888654,0.457628,0.0295061,-0.500737,-0.0133577,0.00603937,0.000536962,-0.00272726,2.05176,-0.0295104,0.47555,0.046581,-0.0018565,0.0350741
2857,-0.618545,0.723047,0.30758,0.140467,-0.0135696,0.00629033,0.000644432,-0.00267714,3.13701,-0.312648,2.27846,0.0476627,-0.00196528,0.0358594
2858,-0.982969,0.0905894,-0.159892,-0.0312795,-0.0139088,0.00631983,0.000588261,-0.00268714,-0.34671,0.160582,3.04969,0.0475247,-0.00190841,0.0369139
2859,0.162678,0.984732,0.0619657,-0.407786,-0.013847,0.00666205,0.000609729,-0.00282884,-2.06558,-0.0620055,1.40707,0.0467856,-0.00192943,0.0373931
2860,0.649531,-0.263239,0.713312,-0.315487,-0.013615,0.00656768,0.000858926,-0.00293816,-2.26888,-0.794213,-0.385046,0.045976,-0.00220645,0.0372454
2861,0.691507,-0.687213,0.222612,-0.325262,-0.0133686,0.00632518,0.000936435,-0.00305082,-2.32568,-0.224493,-0.782284,0.045147,-0.00228414,0.036959
2862,0.619406,0.178081,0.764607,0.718059,-0.0131475,0.00638519,0.00120327,-0.00279886,1.16285,-0.870431,0.279953,0.0455375,-0.00258748,0.0370439
2863,-0.0746671,-0.198032,0.977348,-0.655069,-0.013169,0.0063138,0.00154422,-0.00302669,1.17864,-1.35754,-1.93136,0.0459333,-0.00306075,0.0363563
2864,-0.907096,-0.0805115,0.413152,-0.136727,-0.0134811,0.00628348,0.00168794,-0.00307337,0.970354,-0.425912,-3.05307,0.0462561,-0.00320839,0.0352776
2865,0.243425,0.34235,0.907491,0.6895,-0.0133914,0.00640078,0.0020041,-0.00283163,0.375936,-1.13727,0.952699,0.0463712,-0.00360422,0.0355978
2866,0.864064,-0.123016,0.488119,0.630477,-0.0130853,0.00635562,0.00217371,-0.00261066,-1.68144,-0.509934,-0.141419,0.0457683,-0.00378089,0.0355361
2867,0.425948,-0.0068397,0.904722,0.669554,-0.0129321,0.00635102,0.00248852,-0.00237621,1.32049,-1.13073,-0.0160562,0.0462129,-0.00417396,0.0355181
2868,0.294913,0.955366,-0.0173762,0.775845,-0.0128248,0.00668192,0.00248159,-0.00210487,-0.523913,0.0173771,1.27138,0.0460141,-0.00416645,0.035949
2869,0.908138,-0.294635,-0.297448,0.910204,-0.0125038,0.00657689,0.00237705,-0.00178688,0.694479,0.302018,-0.313724,0.0462401,-0.00405973,0.0358271
2870,0.984715,-0.127467,0.118691,-0.41579,-0.0121563,0.00653019,0.00241758,-0.00193113,-2.27278,-0.118971,-0.12873,0.0454321,-0.00409977,0.0357698
2871,-0.654186,-0.741112,-0.150979,0.15119,-0.01238,0.00626978,0.00236415,-0.0018778,2.06389,0.151559,-2.29398,0.0461352,-0.00404555,0.0349583
2872,0.937256,0.345078,0.0497279,-0.291505,-0.0120493,0.00638775,0.00238064,-0.00197864,-2.54906,-0.0497484,0.352778,0.0452316,-0.00406146,0.035069
2873,-0.573735,-0.817576,-0.0489626,-0.393183,-0.0122448,0.00610095,0.00236277,-0.00211481,1.00912,0.0489822,-2.1827,0.0455671,-0.004043,0.034297
2874,0.725757,-0.280671,0.628093,-0.173425,-0.011988,0.00600117,0.00258049,-0.00217441,-2.63434,-0.6791,-0.369013,0.0446346,-0.00427788,0.0341567
2875,0.880297,-0.393345,0.265248,0.825658,-0.0116777,0.00586227,0.00267185,-0.00188647,1.16137,-0.268462,-0.420217,0.045023,-0.00436977,0.0339987
2876,0.295472,0.234668,-0.926082,-0.0759309,-0.0115709,0.00594182,0.00234892,-0.00191222,-2.4919,1.18389,0.671204,0.0441409,-0.00395661,0.0342202
2877,-0.420574,0.392904,0.817768,0.0924065,-0.011713,0.00607633,0.00263235,-0.00187943,1.64473,-0.957522,2.3902,0.0446973,-0.00428805,0.0350391
2878,0.558311,-0.530004,-0.638267,0.0386024,-0.011515,0.00589006,0.00240966,-0.00186537,2.76823,0.692245,-0.759394,0.0456436,-0.00404603,0.0347631
2879,-0.379912,-0.562793,-0.734119,0.556772,-0.0116429,0.00569253,0.00215383,-0.00167133,-1.40206,0.824369,-2.16458,0.0451407,-0.00375829,0.0339992
2880,0.164964,-0.715454,0.678906,-0.690409,-0.0115816,0.00544213,0.00238881,-0.00191048,-0.276713,-0.746271,-1.34418,0.045029,-0.00401611,0.0335206
2881,0.630352,0.309301,0.712032,-0.20116,-0.0113588,0.0055476,0.00263513,-0.00197964,-2.88581,-0.792388,0.456164,0.0440117,-0.00428975,0.0336673
2882,0.581675,0.812513,0.0384252,-0.773461,-0.011153,0.0058276,0.00264755,-0.00224732,-1.05196,-0.0384346,0.949481,0.0436314,-0.0043016,0.0339851
2883,-0.493342,0.614624,0.615508,0.234136,-0.0113203,0.00603877,0.00286013,-0.00216533,2.86428,-0.663031,2.24716,0.0446098,-0.00453009,0.0347528
2884,0.0835256,0.241107,0.966898,0.528748,-0.0112874,0.00612028,0.0031944,-0.00198124,0.535491,-1.31278,1.23731,0.04478,-0.00498371,0.0351697
2885,-0.534233,-0.759969,-0.370191,-0.38215,-0.0114686,0.00585474,0.00306497,-0.00211302,0.605931,0.379215,-2.18351,0.0449745,-0.00485054,0.0344007
2886,-0.499026,-0.100285,0.860765,0.208769,-0.0116376,0.00581796,0.00336217,-0.00203995,-1.20592,-1.03677,-2.94327,0.0445411,-0.0052081,0.0333689
2887,-0.452277,0.611102,0.649615,0.253883,-0.0117902,0.00602762,0.00358602,-0.0019513,2.89055,-0.707078,2.20793,0.0455269,-0.00545121,0.0341222
2888,0.90029,0.0303271,-0.434233,0.0982004,-0.0114744,0.00603603,0.00343442,-0.00191662,-2.93207,0.449186,0.0336731,0.0444958,-0.00529379,0.034122
2889,-0.254447,-0.950299,-0.179412,-0.398594,-0.0115585,0.00570501,0.00337113,-0.00205393,-1.95354,0.180389,-1.83241,0.0438042,-0.00522952,0.0334759
2890,-0.71724,-0.135369,-0.683551,-0.351976,-0.0118027,0.00565619,0.00313344,-0.00217501,-1.95779,0.752617,-2.95505,0.0431116,-0.00496729,0.0324418
2891,-0.0983692,-0.932383,0.34783,-0.357088,-0.0118326,0.00533172,0.00325267,-0.00229777,-1.62632,-0.355255,-1.67591,0.0425342,-0.00508845,0.0318509
2892,0.812275,0.582848,0.0222835,-0.023126,-0.0115477,0.00553142,0.00325925,-0.00230497,3.08583,-0.0222853,0.622408,0.0435865,-0.0050944,0.0320551
2893,-0.481063,0.86821,-0.12161,0.150274,-0.01171,0.00582961,0.00321609,-0.00225223,-2.33621,0.121912,2.07677,0.0427639,-0.0050505,0.0327619
2894,-0.595463,-0.672892,0.438908,0.0131485,-0.0119117,0.00559508,0.00336664,-0.00224691,-2.25163,-0.454383,-2.29522,0.0419711,-0.00520576,0.0319575
2895,-0.700638,0.656064,-0.280512,-0.302767,-0.0121496,0.00581977,0.00326858,-0.00235072,-0.648907,0.284328,2.38904,0.0417324,-0.00510575,0.0327717
2896,0.45435,-0.627616,-0.632191,-0.852594,-0.0119885,0.00560104,0.00304915,-0.00264431,-0.322122,0.684377,-0.94419,0.0416068,-0.00486767,0.0324343
2897,-0.399935,0.905429,-0.142302,-0.124857,-0.0121224,0.00591165,0.00299898,-0.0026865,2.90032,0.142787,1.98673,0.0425936,-0.0048167,0.0331089
2898,-0.431797,-0.445097,-0.7845,-0.28326,-0.0122672,0.00575602,0.00272724,-0.00278331,2.55692,0.901889,-2.34103,0.0434612,-0.00450383,0.0322897
2899,-0.360599,0.580868,0.729768,0.490065,-0.0123874,0.00595441,0.00297803,-0.00261331,-0.27951,-0.817982,2.12637,0.0433498,-0.00478443,0.033012
2900,0.840708,0.209166,0.499459,0.106358,-0.0120932,0.00602448,0.00314923,-0.00257573,2.85385,-0.522974,0.243846,0.0443189,-0.00496312,0.0330847
2901,-0.143949,0.559829,0.816008,-0.462705,-0.0121386,0.00621538,0.00342943,-0.00273434,-2.74672,-0.954472,1.82247,0.0433568,-0.00529042,0.0337015
2902,-0.856592,-0.463954,0.225823,-0.25694,-0.0124296,0.00605336,0.00350606,-0.00282194,0.277102,-0.227788,-2.6452,0.0434374,-0.00536709,0.0327784
2903,0.209208,-0.941561,0.263997,-0.23031,-0.0123533,0.00572694,0.0035958,-0.0029003,2.75495,-0.267164,-1.35216,0.0443714,-0.00545728,0.0323013
2904,0.938206,0.346038,-0.005186,0.915482,-0.012026,0.00584412,0.00359277,-0.00258405,-0.752052,0.00518603,0.353349,0.0440972,-0.00545361,0.0324119
2905,-0.0325503,0.993192,-0.111844,-0.680227,-0.012033,0.006184,0.00355303,-0.00281732,-0.30415,0.112079,1.60356,0.0439773,-0.00541315,0.0329527
2906,-0.716511,-0.0737389,0.693667,-0.141848,-0.0122754,0.0061565,0.00379051,-0.00286516,-1.0258,-0.766568,-3.03904,0.0436091,-0.00567508,0.0318956
2907,-0.205535,-0.831261,-0.516488,-0.38249,-0.0123419,0.00586843,0.00361154,-0.00299575,-2.52033,0.542745,-1.81319,0.0427272,-0.00548642,0.0312609
2908,-0.97628,-0.14661,-0.159319,-0.0562178,-0.0126734,0.005816,0.00355551,-0.00301406,0.414873,0.160001,-2.99253,0.0428551,-0.00542951,0.0302211
2909,0.0325558,-0.73051,0.682125,-0.227687,-0.0126579,0.00556288,0.00378878,-0.00309129,-3.0657,-0.750665,-1.52626,0.0417865,-0.0056857,0.029686
2910,0.617433,0.691311,0.37532,-0.0363257,-0.0124413,0.00579853,0.00391645,-0.00310271,3.04846,-0.384742,0.841788,0.0428198,-0.00581596,0.0299651
2911,-0.212596,0.199885,0.956477,-0.521591,-0.0125101,0.0058652,0.00424368,-0.00328082,2.94564,-1.27468,2.387,0.0438169,-0.00625184,0.0307748
2912,-0.1812,-0.926917,0.32862,0.0353953,-0.012568,0.00554488,0.00435507,-0.00326754,-2.62604,-0.334842,-1.76385,0.0429001,-0.00636468,0.0301585
2913,0.361766,-0.842507,-0.399132,0.0577695,-0.0124395,0.00525375,0.00421656,-0.00324659,2.72877,0.41057,-1.16521,0.0438221,-0.00622155,0.0297482
2914,0.615767,-0.642451,0.456165,0.758147,-0.0122239,0.00503148,0.00437165,-0.0029853,1.33936,-0.473681,-0.806603,0.0442667,-0.00638197,0.0294612
2915,-0.0109559,0.89654,0.442828,0.100695,-0.0122235,0.00533731,0.00452207,-0.00294973,2.96477,-0.45875,1.58302,0.0452686,-0.00653716,0.0299941
2916,0.102587,0.849496,0.517526,-0.369125,-0.0121841,0.00562681,0.00469799,-0.00307531,1.61623,-0.543957,1.45062,0.0458073,-0.00672146,0.0304813
2917,0.786381,0.613911,0.0686879,0.749604,-0.0119104,0.00583534,0.00471993,-0.00281727,1.28597,-0.068742,0.662848,0.0462325,-0.00674272,0.0306981
2918,0.747929,0.46141,0.477183,-0.934847,-0.01165,0.00599146,0.00488185,-0.00313668,-0.132903,-0.497446,0.552766,0.0461711,-0.00691089,0.030877
2919,0.0430255,-0.947727,-0.316169,-0.0167861,-0.0116312,0.00566474,0.00477186,-0.00314136,2.88044,0.321689,-1.52543,0.0471421,-0.00679831,0.0303438
2920,0.840182,-0.0589476,-0.539091,-0.772355,-0.0113395,0.00564261,0.0045856,-0.00340479,-1.29009,0.569357,-0.0700458,0.0466841,-0.006601,0.0303094
2921,0.107278,0.990355,0.0876811,0.735144,-0.0112989,0.00597972,0.00461405,-0.00315195,0.23128,-0.0877939,1.46289,0.0467473,-0.0066288,0.0307999
2922,-0.631908,-0.634208,-0.445502,-0.111601,-0.0115113,0.00576063,0.00446001,-0.00318906,2.63779,0.461735,-2.35438,0.0476341,-0.00646851,0.0299836
2923,-0.0654209,0.647058,-0.759629,-0.585007,-0.0115297,0.00598003,0.0041986,-0.00338811,-0.145529,0.862742,1.67156,0.047568,-0.00617114,0.0305452
2924,-0.0291478,0.596615,-0.801998,0.694083,-0.0115358,0.00618202,0.00392289,-0.00314958,1.14461,0.930633,1.61961,0.0479432,-0.00585075,0.0310887
2925,0.744565,0.642895,-0.179746,0.0220797,-0.0112773,0.0063997,0.00386009,-0.00314095,-3.12149,0.180728,0.712251,0.0468596,-0.00578697,0.0313216
2926,0.952091,-0.0584749,0.300171,0.105363,-0.010948,0.00637753,0.00396136,-0.00310387,2.93732,-0.304872,-0.0613402,0.0478474,-0.00588918,0.0312899
2927,-0.407521,0.45315,-0.792832,0.524357,-0.0110835,0.00653017,0.00368914,-0.00292366,1.12815,0.915441,2.30323,0.0482165,-0.00557441,0.0320661
2928,-0.101362,-0.764415,-0.636706,0.504858,-0.0111144,0.00626687,0.00347042,-0.00275024,-2.21459,0.690219,-1.70263,0.0474437,-0.00533678,0.0314736
2929,0.631101,-0.751593,-0.191882,-0.735844,-0.0108951,0.00600812,0.00340373,-0.00300053,-1.32698,0.193079,-0.872321,0.0469745,-0.00526904,0.0311651
2930,0.102268,-0.964976,0.241585,-0.731884,-0.0108565,0.00567673,0.00348502,-0.00324929,0.556494,-0.243999,-1.46521,0.0471484,-0.00535051,0.0306544
2931,0.989168,0.0594106,-0.134225,0.989464,-0.0105153,0.00569506,0.00343804,-0.0029106,-0.246646,0.134631,0.0599891,0.0470481,-0.00530276,0.0306644
2932,0.870966,-0.0340931,0.49016,0.377671,-0.0102146,0.00568149,0.00360404,-0.0027808,2.34954,-0.512273,-0.0391241,0.0478334,-0.00547566,0.0306406
2933,0.807342,-0.269111,0.525146,0.847708,-0.00993589,0.0055878,0.00378186,-0.00249082,-0.847202,-0.552887,-0.321748,0.0475283,-0.0056623,0.0305204
2934,0.519695,-0.847491,-0.108055,-0.0456225,-0.00975538,0.00529705,0.00374374,-0.00250552,2.97622,0.108266,-1.02072,0.0485265,-0.00562347,0.0301621
2935,-0.368046,-0.182059,0.911809,-0.542448,-0.00987745,0.00523321,0.00405313,-0.00268949,1.91679,-1.14767,-2.68222,0.049163,-0.00601259,0.029238
2936,0.6878,0.715554,0.122125,0.310778,-0.00963983,0.00547515,0.00409335,-0.00258272,-2.50356,-0.122431,0.805172,0.0482935,-0.00605224,0.0295023
2937,0.396624,-0.371348,-0.839518,-0.80483,-0.0095015,0.00534684,0.00380611,-0.00285588,-0.968247,0.996395,-0.752498,0.0479474,-0.00571092,0.029236
2938,-0.402254,-0.914288,-0.0476326,-0.216433,-0.00963518,0.00503383,0.0037886,-0.00292857,-2.40051,0.0476507,-1.98527,0.0471141,-0.00569276,0.0285503
2939,-0.797974,0.39541,0.45485,0.220174,-0.00990341,0.00516666,0.00394208,-0.00285266,3.07436,-0.472204,2.68154,0.0481441,-0.00585149,0.029453
2940,-0.35469,-0.744128,-0.5661,-0.210105,-0.0100207,0.00491179,0.00374819,-0.00292315,2.98546,0.601767,-2.01559,0.0491432,-0.00564482,0.0287574
2941,-0.0852314,0.544114,-0.834671,0.462146,-0.0100463,0.00509513,0.00346311,-0.00276502,-0.513828,0.987536,1.72618,0.0489517,-0.00530711,0.0293346
2942,0.421241,0.265991,-0.867067,-0.167105,-0.00989966,0.00518381,0.00316721,-0.00282088,3.07427,1.04928,0.563221,0.0499801,-0.00494865,0.029516
2943,-0.0057624,-0.33352,0.942725,0.0714926,-0.00989826,0.00506873,0.00348646,-0.00279563,-2.0977,-1.23071,-1.58807,0.0492503,-0.00536515,0.0289664
2944,0.018744,0.035749,0.999185,0.708076,-0.00988853,0.00507915,0.00382467,-0.00255417,-1.30377,-1.53042,1.08788,0.0487907,-0.00588318,0.0293261
2945,0.618587,0.610385,0.494753,0.763947,-0.00967513,0.00528468,0.00399137,-0.00229389,0.896274,-0.517551,0.778725,0.0490785,-0.00605692,0.0295805
2946,0.526453,-0.348134,-0.775661,0.142382,-0.00949314,0.00516472,0.00372673,-0.00224478,-3.09827,0.887761,-0.584266,0.0480101,-0.00575352,0.0293722
2947,0.129677,0.985979,-0.10502,0.151115,-0.00944592,0.00549754,0.00368982,-0.00219274,-2.64439,0.105214,1.44003,0.0470965,-0.00571586,0.0298509
2948,0.701748,0.418041,-0.576882,0.170421,-0.00920467,0.00563748,0.00349289,-0.00213419,2.94433,0.614906,0.537262,0.0480793,-0.00550534,0.030023
2949,0.402947,0.900475,0.16364,-0.711543,-0.00906491,0.00594091,0.00354719,-0.00237475,-1.21795,-0.164379,1.15004,0.04765,-0.00555921,0.0304028
2950,-0.835799,0.00232311,0.54903,-0.162289,-0.00934516,0.00593969,0.0037321,-0.00242896,-1.19495,-0.581204,3.13881,0.0472288,-0.00575435,0.0314565
2951,-0.61771,-0.742449,0.259238,-0.34009,-0.00955131,0.00568608,0.00381869,-0.00254338,-0.810664,-0.262233,-2.26474,0.0469381,-0.00584126,0.0306784
2952,-0.0377862,-0.98448,0.171381,0.419209,-0.00956088,0.00535066,0.00387545,-0.00240051,-1.66468,-0.172232,-1.60916,0.0463583,-0.00589762,0.0301229
2953,-0.337197,0.624996,0.704045,-0.564448,-0.00967183,0.0055605,0.00411255,-0.00259084,-1.60345,-0.781077,2.06556,0.0457996,-0.00616013,0.0308121
2954,0.00564758,-0.082952,-0.996538,0.235008,-0.00966664,0.00553053,0.00377381,-0.00251041,1.04598,1.48756,-1.50282,0.0461382,-0.00565447,0.030293
2955,-0.191494,0.915505,0.353809,0.577215,-0.00972818,0.00583848,0.00389226,-0.00231423,0.422716,-0.36164,1.77699,0.0462656,-0.00577494,0.0308841
2956,-0.287605,0.409609,0.865739,-0.531827,-0.00982218,0.00597507,0.00418382,-0.00249336,-0.732984,-1.04662,2.18296,0.046002,-0.00612705,0.0316121
2957,-0.395572,0.537562,0.744681,0.0851721,-0.00995263,0.00615484,0.00443424,-0.00246371,1.38364,-0.840057,2.20519,0.0464543,-0.00640907,0.0323472
2958,-0.415679,0.0691964,-0.906875,0.149124,-0.0100898,0.00617615,0.00412616,-0.00241246,0.30134,1.13581,2.97664,0.0465405,-0.00602293,0.0333425
2959,-0.0612049,-0.648983,0.758337,-0.462234,-0.0101071,0.00595474,0.00438105,-0.00256786,-0.726215,-0.860758,-1.66483,0.0462794,-0.00631179,0.0327686
2960,0.890854,-0.441577,0.106715,0.745792,-0.00980269,0.00580355,0.00441562,-0.00231504,-1.36817,-0.106919,-0.460184,0.0458015,-0.00634578,0.0326021
2961,0.28834,0.757925,0.585159,-0.801736,-0.009702,0.00605756,0.00461175,-0.00258502,-0.345519,-0.625076,1.20727,0.0456693,-0.00655474,0.0329988
2962,-0.462621,-0.458229,0.758952,0.2743,-0.00985491,0.00590081,0.00486642,-0.00249154,-0.344915,-0.861702,-2.36096,0.0455375,-0.00684344,0.0321906
2963,-0.627785,0.279142,-0.726613,-0.0172592,-0.0100635,0.00599303,0.00461955,-0.00249652,-0.835904,0.813379,2.7232,0.04524,-0.00656662,0.0330988
2964,0.454489,-0.829475,0.32467,0.566756,-0.00990673,0.00571116,0.00472753,-0.00230447,-1.49066,-0.330663,-1.06955,0.0447218,-0.00667597,0.0327268
2965,0.823078,0.351934,-0.445741,0.848246,-0.00962579,0.00582793,0.0045756,-0.00201761,1.04994,0.462002,0.404057,0.0450608,-0.0065179,0.032852
2966,-0.494944,0.666449,-0.557562,-0.00314459,-0.00978942,0.00605066,0.00438608,-0.00201799,-2.03982,0.591446,2.20958,0.0443579,-0.00631629,0.0335859
2967,0.0941228,-0.0615247,0.993658,0.549961,-0.00975439,0.00602788,0.0047195,-0.00183195,-0.944821,-1.45811,-0.578947,0.0440245,-0.0068056,0.0333795
2968,-0.854854,-0.0307926,-0.517955,-0.254112,-0.0100391,0.00601548,0.0045434,-0.00191695,-2.3359,0.544458,-3.10559,0.0432227,-0.00661987,0.0323219
2969,0.190587,0.979349,-0.067475,-0.767742,-0.00997156,0.00634331,0.00451914,-0.00217489,-0.143193,0.0675263,1.37859,0.0431599,-0.00659489,0.0327753
2970,-0.362317,-0.914505,-0.180021,-0.562639,-0.0100902,0.00603326,0.00445701,-0.0023636,-0.434848,0.181008,-1.94801,0.0429989,-0.00653173,0.0321084
2971,-0.591596,0.437429,-0.677252,-0.406043,-0.0102859,0.00617846,0.00422755,-0.00249947,2.64756,0.744021,2.50491,0.0438756,-0.0062791,0.0329407
2972,0.62272,-0.740249,-0.253479,0.730437,-0.0100729,0.00592731,0.00414084,-0.00225285,-1.36998,0.256275,-0.871416,0.0433999,-0.00619076,0.0326364
2973,0.790796,-0.608451,0.0665593,-0.614826,-0.00980355,0.00572066,0.00416183,-0.0024589,1.74976,-0.0666086,-0.655812,0.0439738,-0.00621108,0.0324048
2974,0.146215,0.936333,-0.319221,-0.555781,-0.00975109,0.00603357,0.0040531,-0.00264495,1.77152,0.324907,1.41589,0.0445547,-0.00609974,0.03287
2975,-0.888627,0.302709,-0.344543,0.220405,-0.0100465,0.00613329,0.00393592,-0.00256998,0.910324,0.351752,2.81327,0.0448457,-0.00597946,0.0338046
2976,0.816724,-0.280245,-0.504406,-0.449296,-0.0097687,0.00603706,0.00376511,-0.00272009,2.06957,0.528694,-0.330544,0.0455261,-0.0057998,0.0336822
2977,0.28841,-0.671956,0.682125,-0.546667,-0.00966853,0.00580932,0.00399298,-0.0029028,-1.13497,-0.750664,-1.16537,0.0451295,-0.00605,0.0332794
2978,0.658199,0.257214,0.707541,0.818047,-0.00944427,0.00589374,0.00422922,-0.00262713,0.75338,-0.786013,0.372537,0.0453673,-0.00631191,0.0333933
2979,-0.622655,0.00580057,-0.782475,-0.265661,-0.00965011,0.00589371,0.00396514,-0.00271543,-1.3355,0.89863,3.13228,0.0449038,-0.00600814,0.0344336
2980,0.556641,-0.492827,0.668784,-0.0233708,-0.00946008,0.00572635,0.00418824,-0.00272236,-2.79981,-0.732573,-0.724667,0.0439492,-0.00625195,0.0341788
2981,0.0307014,-0.00381125,0.999521,0.156472,-0.00944661,0.00572315,0.00452213,-0.00266896,2.82189,-1.53985,-0.123508,0.0448811,-0.00676641,0.0341259
2982,-0.565219,0.40677,0.717681,-0.464654,-0.00963298,0.00585764,0.00476128,-0.00282388,-1.67355,-0.800466,2.51779,0.0443048,-0.00703257,0.0349588
2983,0.917569,-0.178741,-0.355132,-0.947061,-0.00932216,0.00579576,0.00464063,-0.00314042,-0.549054,0.363056,-0.192389,0.0441059,-0.00690851,0.0348826
2984,0.0232706,-0.667778,-0.743996,0.198674,-0.00931123,0.00557003,0.00438975,-0.00307279,1.76527,0.839031,-1.53596,0.0446827,-0.00662501,0.0343562
2985,-0.0985129,0.635808,0.765535,-0.609643,-0.00934112,0.00578117,0.00464474,-0.003276,-0.131396,-0.871872,1.72452,0.0446237,-0.00691488,0.0349224
2986,-0.666056,-0.361495,0.65245,0.343123,-0.00956105,0.00565817,0.00486169,-0.00315999,0.793673,-0.710812,-2.64434,0.0448746,-0.00715061,0.0340251
2987,-0.848829,-0.521172,0.0887116,-0.183037,-0.00984202,0.00548179,0.00488976,-0.00322021,-1.37247,-0.0888284,-2.59095,0.0444001,-0.00717796,0.0331463
2988,-0.476026,0.120741,0.871103,0.503791,-0.00999804,0.00552037,0.00517966,-0.00305052,-2.36523,-1.05744,2.89319,0.0435936,-0.00752945,0.0341035
2989,-0.307836,0.777037,-0.549045,-0.380808,-0.0100977,0.00577849,0.00499423,-0.00317691,2.56279,0.581221,1.94799,0.0444365,-0.00733248,0.0347438
2990,0.312589,-0.174043,-0.933808,0.724964,-0.00998976,0.00571834,0.00468025,-0.00293338,-1.27864,1.20491,-0.508034,0.043994,-0.00692705,0.0345623
2991,0.772388,0.0271487,-0.63457,0.858467,-0.00972819,0.00572551,0.00446653,-0.00264538,-0.833114,0.687452,0.0351346,0.0437007,-0.00669489,0.0345625
